,smiles,MP
1702,O=C([O-])CO.[NH3+]CCO,106.0
1703,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,29.0
1704,CCCC[n+]1ccn(C)c1C.[Cl-],93.0
1705,CCC[N+](C)(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,46.0
1706,CCC[NH+]1C(C)=CC(C)N1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17.0
1707,CC[NH+]1C=CN(C)C1.Cl[Al-](Cl)(Cl)Cl,6.0
1708,C[NH+](C)N.[N-]=[N+]=[N-],38.0
1709,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,20.0
1710,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,-7.0
1711,CCCCCCCC[N+](CC)(CC)CC.F[Sb-](F)(F)(F)(F)F,74.0
1712,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30.0
1713,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
1714,CCC[n+]1ccccc1.N#C[N-]C#N,3.0
1715,CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8.0
1716,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.0
1717,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,14.0
1718,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.0
1719,CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,36.0
1720,CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.0
1721,CC(C)(C)C(=O)[O-].C[N+](C)(C)CCO,96.0
1722,CCCCCCCC/C=C/CCCCCCCCN1C=C[NH+](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,16.0
1723,CCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F,110.0
1724,CC[n+]1ccn(C)c1.F[As-](F)(F)(F)(F)F,53.0
1725,CC[NH+]1C=CN(C)C1.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,39.0
1726,CCCn1cc[n+](C)c1C.[Cl-],138.0
1727,CCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,55.0
1728,C[n+]1ccn(CC#N)c1.N#Cc1nc(C(F)(F)F)[n-]c1C#N,93.0
1729,CCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],122.0
1730,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,68.0
1731,CCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],92.0
1732,Cc1cc(C)[n+](-c2ccccc2)n1C.F[B-](F)(F)F,145.0
1733,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,80.0
1734,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,113.0
1735,CCCCCCCCCC[N+](CC)(CC)CCCCCCCCCC.[Br-],45.0
1736,CCCCCCCCCCCC[N+](C)(C)C.[Br-],265.0
1737,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,70.0
1738,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,38.0
1739,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,32.0
1740,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,5.0
1741,CCCCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,-5.0
1742,CCCCCCCC[n+]1cc(CC)ccc1C.[I-],87.0
1743,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,91.0
1744,CCCCCCCC[n+]1cc(C)cc(C)c1.[I-],82.0
1745,CCCC[n+]1cccc(C)c1C.O=S(=O)([O-])C(F)(F)F,17.0
1746,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([O-])C(F)(F)F,74.0
1747,CCCCCCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,76.0
1748,CCCCCCCC[n+]1cc(CC)ccc1C.N#C[N-]C#N,53.0
1749,CCCC[n+]1cc(C)cc(C)c1.N#C[S-],13.0
1750,CCCCCCCC[n+]1cc(C)cc(C)c1.N#C[S-],-38.0
1751,CCCCCCCC[n+]1cc(C)cc(C)c1C.N#C[S-],20.0
1752,CCCCCCCC[n+]1cc(C)cc(C)c1.F[B-](F)(F)F,56.0
1753,CCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],87.0
1754,CCCCCCCC[n+]1cccc(C)c1.[Cl-],79.0
1755,CCCC[n+]1cccc(C)c1.[Cl-],111.0
1756,CCCCCCCCCC[n+]1cccc(C)c1.[Cl-],76.0
1757,CCCCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],112.0
1758,CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],110.0
1759,CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],95.0
1760,CCCCCCCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,33.0
1761,CCCCCCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,24.0
1762,CCCCCCCCCCCC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,115.0
1763,CCCCCCCCCCCCCCCC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,105.0
1764,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=S(=O)([O-])NC1CCCCC1,50.0
1765,CCCC[NH+]1C=CN(C)C1.O=S(=O)([O-])NC1CCCCC1,72.0
1766,CCCC[N+](C)(CCCC)CCCC.COS(=O)(=O)[O-],62.0
1767,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,172.0
1768,CCCCCCC[n+]1cccc(C)c1.[Cl-],72.0
1769,CCCCCCCCC[n+]1cccc(C)c1.[Cl-],64.0
1770,CCCCC[n+]1cccc(C)c1.[Cl-],92.0
1771,CCC[n+]1cccc(C)c1.[Cl-],92.0
1772,CCCCCC[n+]1cccc(C)c1.[Cl-],77.0
1773,C=CC[n+]1cccc(C)c1.[Cl-],108.0
1774,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91.0
1775,CC[N+]1(C)CCCC1.F[B-](F)(F)F,66.0
1776,CCCC[N+]1(C)CCCC1.[Br-],204.0
1777,CCCCCCCCCCCCc1cc[nH+]cc1.[I-],92.0
1778,CCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],124.0
1779,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1.[I-],72.0
1780,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1.[Cl-],64.0
1781,CCCCCCCCCCCCc1cc[n+](C)cc1.[Cl-],51.0
1782,CCCCCCCCCc1cc[nH+]cc1.[Cl-],119.0
1783,CCCCCCCCCCCCc1cc[n+](C)cc1.[I-],113.0
1784,CCCCCCCCCCCCc1cc[n+](C)cc1.[O-][Cl+3]([O-])([O-])[O-],93.0
1785,C[n+]1ccn(Cc2ccc3ccccc3c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,45.0
1786,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,42.0
1787,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,19.0
1788,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,23.0
1789,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,98.0
1790,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,155.0
1791,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,30.0
1792,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,7.0
1793,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33.0
1794,CC[n+]1ccccc1.CS(=O)(=O)[O-],62.0
1795,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,32.0
1796,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,12.0
1797,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,5.0
1798,F[B-](F)(F)F.c1ccc2sc[nH+]c2c1,125.0
1799,Cc1ccc(S(=O)(=O)[O-])cc1.c1ccc2sc[nH+]c2c1,120.0
1800,CS(=O)(=O)[O-].c1ccc2sc[nH+]c2c1,105.0
1801,O=S(=O)([O-])C(F)(F)F.c1ccc2sc[nH+]c2c1,128.0
1802,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,34.0
1803,C[n+]1cn(N)cn1.[I-],101.0
1804,Cn1c[n+](C)cn1.I[I-]I,110.0
1805,[N-]=[N+]=NC1=NC=C[NH2+]1.[O-][Cl+3]([O-])([O-])[O-],116.0
1806,O=[N+]([O-])[O-].[N-]=[N+]=NC1=NC=C[NH2+]1,124.0
1807,CC1=[NH+]N(C)NN1C.O=[N+]([O-])[O-],94.0
1808,[N-]=[N+]=NC1=N[NH2+]C=N1.[O-][Cl+3]([O-])([O-])[O-],123.0
1809,CC(C)C[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-16.0
1810,C[NH+]1C=CN(CCCCN2C=C[NH+](C)C2)C1.F[P-](F)(F)(F)(F)F,118.0
1811,CC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,103.0
1812,C=CC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,-14.0
1813,CCC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,-14.0
1814,CCC[NH+](C)CCC.O=S(=O)([O-])C(F)(F)F,17.0
1815,CCCCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48.0
1816,[NH3+]O.[O-][Cl+3]([O-])([O-])[O-],88.0
1817,C[N+](C)(C)CCO.O=C([O-])C(F)(F)F,32.0
1818,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)F,71.0
1819,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,39.0
1820,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
1821,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,47.0
1822,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,48.0
1823,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,64.0
1824,[F-].[NH4+],110.0
1825,CCCC[n+]1ccn(C)c1.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],6.0
1826,CCCCCCCCCCCCCCCC[n+]1ccccc1.Cc1cc(Cl)ccc1OCC(=O)[O-],6.5
1827,CCCCCCCCCC[N+](C)(C)CCO.[Br-],156.0
1828,CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],56.0
1829,CC(C)[NH3+].O=C([O-])COc1ccc(Cl)cc1Cl,121.0
1830,C[NH2+]C.O=C([O-])COc1ccc(Cl)cc1Cl,120.0
1831,O=C([O-])COc1ccc(Cl)cc1Cl.OCC[NH2+]CCO,83.0
1832,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCC[P+](CCCC)(CCCC)CC(=O)O,38.0
1833,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCC[P+](CC)(CCCC)CCCC,-21.0
1834,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCC[N+](C)(C)C,79.0
1835,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCCCCCCCCCC[N+](C)(C)C,-15.0
1836,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,12.0
1837,CCCC[n+]1ccn(C)c1.[NH-]S(=O)(=O)C(F)(F)F,17.0
1838,CCCC[N+]1(C)CCCC1.[NH-]S(=O)(=O)C(F)(F)F,16.0
1839,CCCC[N+](C)(C)C.[NH-]S(=O)(=O)C(F)(F)F,56.0
1840,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[NH-]S(=O)(=O)C(F)(F)F,11.0
1841,C[n+]1cc2n(n1)CCCC2.[I-],134.0
1842,CC[n+]1cc2n(n1)CCCC2.[I-],114.0
1843,CCC[n+]1cc2n(n1)CCCC2.[I-],83.0
1844,CCCC[n+]1cc2n(n1)CCCC2.[I-],73.0
1845,COC(=O)/C=C/c1ccc(OCCC[n+]2ccn(C)c2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,84.0
1846,CCCC(CC[n+]1ccn(C)c1)Oc1ccc(/C=C/C(=O)OC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,53.0
1847,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.O=C([O-])COc1ccc(Cl)cc1Cl,64.0
1848,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.Cc1cc(Cl)ccc1OCC(=O)[O-],37.0
1849,CCCCCCCCCCCC[N+](C)(C)CC(=O)O.COc1c(Cl)ccc(Cl)c1C(=O)[O-],27.0
1850,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,56.0
1851,Cc1cc(C)[n+](-c2ccccc2)n1C.F[P-](F)(F)(F)(F)F,125.0
1852,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,95.0
1853,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,102.0
1854,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,61.0
1855,CCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,62.0
1856,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,43.0
1857,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.0
1858,CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],202.0
1859,CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,90.0
1860,CCCC[n+]1cn(C)c(I)c1I.[I-],230.0
1861,CCCC[n+]1cn(C)c(I)c1I.N#C[N-]C#N,130.0
1862,CCCC[n+]1cn(C)c(I)c1I.O=S(=O)([O-])c1ccccc1I,174.0
1863,CC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],40.0
1864,CCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],60.0
1865,CCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],64.0
1866,CCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],40.0
1867,CCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],20.0
1868,CCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],19.0
1869,CCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],37.0
1870,CCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],60.0
1871,CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],46.0
1872,CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],46.0
1873,CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,145.0
1874,CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCS(=O)(=O)[O-],5.0
1875,C1CCC2=NCCC[NH+]2CC1.O=[N+](O)c1c[n-]cn1,50.0
1876,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCS(=O)(=O)[O-],-6.0
1877,C1CCC2=NCCC[NH+]2CC1.O=[N+](O)c1ncc[n-]1,100.0
1878,CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,225.0
1879,C[n+]1ccccc1-c1ccccc1.[I-],150.0
1880,CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCCS(=O)(=O)[O-],-5.0
1881,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCCS(=O)(=O)[O-],2.0
1882,CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.[I-],130.0
1883,C[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,170.0
1884,CC[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,130.0
1885,C[n+]1ccccc1-c1ccc(F)cc1F.[I-],195.0
1886,CCOCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,-6.0
1887,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],6.0
1888,CC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,6.0
1889,CC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,8.5
1890,CC[N+]1=C(OC)CCC1.O=S(=O)(F)[N-]S(=O)(=O)F,9.0
1891,CC[N+](C)(C)COC.F[B-](F)(F)C(F)(F)C(F)(F)F,11.0
1892,CCCC[n+]1ccn(C)c1.F[PH](F)(F)(F)(F)F,12.64
1893,CCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,16.0
1894,CCC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC,17.0
1895,CCCCCCCCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17.74
1896,CCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,21.4
1897,CCOS(=O)(=O)[O-].CC[n+]1ccc(C#N)cc1,25.0
1898,CCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,25.0
1899,CCCCCCCCCCCCCC[N+](C)(C)CC.c1cn[n-]c1,31.0
1900,CC(C)N(CC[n+]1ccn(C)c1)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33.0
1901,CC[n+]1cc[nH]c1C.O=S(=O)([O-])OC(C(F)(F)F)C(F)(F)F,33.0
1902,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)(F)[N-]S(=O)(=O)F,33.84
1903,CCCCCCCCCCCC[n+]1ccn(CCCC)c1C.[Br-],35.3
1904,C[N+](C)(C)C.O=S(=O)([O-])CCCN1CCOCC1,36.4
1905,CCCCCCCCCCCCCCCC[N+](C)(C)C.c1nnc[n-]1,36.6
1906,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,38.0
1907,CC[NH+]1C=NC([N+](=O)[O-])=C1.O=[N+]([O-])[O-],40.0
1908,CC[N+](CC)=C(C)OC.O=S(=O)([O-])C(F)(F)F,41.0
1909,CCC[N+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,42.0
1910,CCC[n+]1ccn(-c2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,42.0
1911,CCCCCCCCCCn1c[n+](CCF)cn1.O=S(=O)([O-])C(F)(F)F,46.0
1912,C[N+](C)(C)CCO.O=C([O-])c1ccccc1,47.0
1913,CCC[N+](CCC)(CCC)CCOCC.F[B-](F)(F)F,50.3
1914,CC[N+](C)(C)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,51.0
1915,C=CCn1cc[n+](C)c1.[Cl-],52.0
1916,CC(=O)[O-].CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,52.0
1917,CCCCCCCCCCCCCCCC[n+]1ccn(-c2ccccc2C)c1.[I-],52.0
1918,CCCCCCCC[n+]1ccn(Cc2cc(Cn3ccnc3)cc(Cn3cc[n+](CCCCCCCC)c3)c2)c1.[Br-],53.1
1919,CCCCCCCCCCCCCC[N+](C)(C)CC.c1c[n-]cn1,54.0
1920,CCCCCC[n+]1ccc(-c2ccncc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,56.0
1921,C[N+]1(C)CCCC1.O=[N+]([O-])c1c[n-]nn1,57.0
1922,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.Cc1ccc(S(=O)(=O)[O-])cc1,57.5
1923,CCn1c[n+](C)c(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,58.0
1924,CC(C)[n+]1cc(P(=O)(c2ccccc2)c2ccccc2)n(C)c1.F[B-](F)(F)F,59.0
1925,CCCC[N+]1(CCCC#N)CCCC1.[I-],60.0
1926,O=S(=O)([O-])C(F)(F)F.c1ccc(C[n+]2ccccc2)cc1,61.0
1927,CC(=O)Oc1ccccc1C(=O)[O-].CCCCCCCCCCCCCCCC[n+]1ccccc1,61.31
1928,CCCC[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,62.0
1929,CCCCC[N+]1=C(CC)OC[C@@H]1C(C)C.F[PH](F)(F)(F)(F)F,63.0
1930,C#CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],63.0
1931,CCCCCCCCCCCCCC[n+]1ccn(C)c1.F[PH](F)(F)(F)(F)F,65.1
1932,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,65.7
1933,CCCCCCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,65.9
1934,CCCC[N+](CCCC)(CCCC)CCCC.CCCCc1ccc([B-](F)(F)F)cc1,66.0
1935,C[n+]1ccn(CC#N)c1.N#C[N-]C#N,67.0
1936,OC(COC1CCCCC1)C[n+]1ccccc1.[Cl-],67.93
1937,CCCCCCCCCCCC[n+]1ccn(C)c1.COc1ccccc1/C=C/C(=O)[O-],68.0
1938,CCCCn1c[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,69.0
1939,CCCCCCCCCCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,72.0
1940,CCCC[n+]1ccn(C)c1.O=P([O-])(O)O,73.0
1941,CCCCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],74.0
1942,CCCC[n+]1ccn(-c2ccc(CC)cc2)c1.[I-],75.6
1943,CCCC[N+](CCCC)(CCCC)CCCC.COc1cccc([B-](F)(F)F)c1,75.7
1944,CCC[N+](C)(C)C.F[B-](F)(F)c1ccccc1,76.84
1945,CCCCCCCCCCCCCCOc1cc[n+](CCCCCCCCCCCCCC)cc1.[Br-],76.9
1946,CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],77.0
1947,Cn1cc[n+](CCO[N+](=O)[O-])c1.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,81.0
1948,CCCC[N+](CCCC)(CCCC)CC(=O)OCC.[Br-],83.0
1949,CO[N+]1(C)CCOCC1.[O-][I+3]([O-])([O-])[O-],83.5
1950,CC[N+](C)(CC)CCOC.[Br-],85.0
1951,C=Cn1c[n+](CC)cn1.[Br-],85.0
1952,CCn1c[n+](CC)cn1.[I-],85.0
1953,CCCCCCCCCCCCCCCCn1cc[n+](CCCS(=O)(=O)O)c1.CS(=O)(=O)[O-],85.0
1954,CCCCCCCCCC[n+]1cccc2ccccc21.[Br-],86.6
1955,CCCCCCCC[N+](CC)(CC)CC.F[PH](F)(F)(F)(F)F,88.3
1956,C[N+]1(C)CCOCC1.[Cl-],90.0
1957,CCCCCCn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.[I-],90.0
1958,CCCCCCCCCCCC[n+]1csc2ccccc21.[I-],90.5
1959,CCCC[N+](CCCC)(CCCC)CCCC.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,92.0
1960,CCn1cc([N+](=O)[O-])[n+](C)c1.O=S(=O)([O-])C(F)(F)F,92.0
1961,CCCCCC[n+]1c(C)cc(C)n1C.CS(=O)(=O)[O-],92.0
1962,CC[N+](C)(CC)CC.N#C[B-](F)(C#N)C#N,93.0
1963,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C(=O)[O-],93.0
1964,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.[NH3+]C(=O)c1cccnc1,93.8
1965,Cn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.[I-],94.0
1966,CCC[n+]1ccn(-c2ccccc2)c1.[Br-],94.0
1967,CCCCCCCCCCCCCCCCCCCCCC[n+]1ccc(-c2ccccc2)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,94.0
1968,CCCCCCn1ccc[n+]1CCCCCC.[Br-],94.2
1969,F[PH](F)(F)(F)(F)F.N#CCCC[n+]1ccccc1,95.0
1970,CCCCCCCCCCCC[n+]1ccn(-c2ccc([N+](=O)[O-])cc2)c1.[Br-],96.0
1971,N#CCCCn1cc[n+](CCCC#N)c1.[Cl-],100.0
1972,C=C(C)C(=O)OCC[N+](C)(C)CC.[Br-],103.0
1973,CCCCCCCn1cc[n+](-c2ccccc2OC)c1.[Br-],106.0
