,cation,anion,MP,smiles
458,CC[S+]1CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,342.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
459,CCC[S+]1CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,299.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
460,CCC[S+]1CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
461,CCCC[S+]1CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,263.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
462,CCN(C)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,336.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
463,CCN(C)c1c(N(C)CC)[c+]1N(C)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,280.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
464,CCN(CC)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
465,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,290.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
466,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,291.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
467,CCCN(C)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
468,CCCN(CCC)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,325.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
469,CCCN(CCC)c1c(N(CCC)CCC)[c+]1N(CCC)CCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,307.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
470,CCCCN(C)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
471,CCCCN(CCCC)c1c(N(CC)CC)[c+]1N(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,269.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
472,CCCCN(CCCC)c1c(N(CCCC)CCCC)[c+]1N(CCCC)CCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,280.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
473,CCCCCN(CCCCC)c1c(N(CCCCC)CCCCC)[c+]1N(CCCCC)CCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,277.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
474,CCCCCCN(C)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,259.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
475,CCCCCCN(CCCCCC)c1c(N(C)C)[c+]1N(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,294.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
476,CCCCCCN(CCCCCC)c1c(N(CCCCCC)CCCCCC)[c+]1N(CCCCCC)CCCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,276.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
477,CCCCCCCCCCN(CCCCCCCCCC)c1c(N(CCCCCCCCCC)CCCCCCCCCC)[c+]1N(CCCCCCCCCC)CCCCCCCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,281.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
478,Cn1cc[nH+]c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,284.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
479,Cn1cc[n+](C)c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,288.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
480,CCn1cc[n+](C)c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,288.45,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
481,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,280.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
482,CCCCCCCCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,285.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
483,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,288.45,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
484,CCCC[n+]1ccccc1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,322.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
485,CCCC[n+]1cc(C)cc(C)c1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,291.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
486,CCCCCCCC[n+]1ccc(C)cc1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,275.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
487,CC[N+](CC)(CC)CC,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,319.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
488,CCCC[N+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,423.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
489,CCCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,279.95,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
490,COCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,281.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
491,CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,418.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
492,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,271.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F
493,Cn1cc[nH+]c1,[O-][N+]([O-])=O,343.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
494,CCn1cc[nH+]c1,[O-][N+]([O-])=O,304.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
495,Cn1cc[n+](C)c1,[O-][N+]([O-])=O,350.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
496,CCn1cc[n+](C)c1,[O-][N+]([O-])=O,348.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
497,CCCCn1cc[n+](C)c1,[O-][N+]([O-])=O,275.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
498,O=C1CCC[NH2+]1,[O-][N+]([O-])=O,281.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
499,O=C1CCCCC[NH2+]1,[O-][N+]([O-])=O,318.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
500,C[NH3+],[O-][N+]([O-])=O,381.05,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
501,CC[NH3+],[O-][N+]([O-])=O,285.866666666667,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
502,CCC[NH3+],[O-][N+]([O-])=O,277.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
503,C[NH2+]C,[O-][N+]([O-])=O,350.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
504,CC[NH2+]CC,[O-][N+]([O-])=O,378.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
505,CC[NH+](CC)CC,[O-][N+]([O-])=O,388.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
506,CCCC[NH+](CCCC)CCCC,[O-][N+]([O-])=O,294.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
507,CCCC[C@H](CC)C[N+](C)(C)C[C@@H](CC)CCCC,[O-][N+]([O-])=O,353.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
508,[NH3+]CCO,[O-][N+]([O-])=O,286.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
509,OCC[NH2+]CCO,[O-][N+]([O-])=O,345.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
510,OCC[NH+](CCO)CCO,[O-][N+]([O-])=O,353.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
511,COCC[NH3+],[O-][N+]([O-])=O,310.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
512,COC(=O)C[NH3+],[O-][N+]([O-])=O,317.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
513,COC(=O)[C@@H](C)[NH3+],[O-][N+]([O-])=O,334.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
514,CCOC(=O)[C@@H](C)[NH3+],[O-][N+]([O-])=O,256.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
515,COC(=O)[C@H]([NH3+])CC(C)C,[O-][N+]([O-])=O,348.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
516,CC[C@H](C)[C@@H]([NH3+])C(=O)OC,[O-][N+]([O-])=O,259.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
517,COC(=O)[C@H]([NH3+])[C@@H](C)O,[O-][N+]([O-])=O,261.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
518,COC(=O)[C@H]([NH3+])C(C)C,[O-][N+]([O-])=O,347.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
519,C1CC[NH2+]C1,[O-][N+]([O-])=O,258.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
520,C[N+]1(CC=C)CCCC1,[O-][N+]([O-])=O,283.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
521,CCCN(C)C(N(C)C)=[N+](C)C,[O-][N+]([O-])=O,482.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
522,CCCCN(C)C(N(C)C)=[N+](C)C,[O-][N+]([O-])=O,345.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
523,CCC[N+](C)=C1N(C)CCN1C,[O-][N+]([O-])=O,304.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
524,C[S+]1CCCC1,[O-][N+]([O-])=O,389.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
525,CC[S+]1CCCC1,[O-][N+]([O-])=O,291.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
526,CCCC[S+]1CCCC1,[O-][N+]([O-])=O,327.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+]([O-])=O
527,CCCC[C@H](CC)C[N+](C)(C)C[C@@H](CC)CCCC,[O-]C(=O)c1cccnc1,497.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]C(=O)c1cccnc1
528,CC[N+](C)(C)N,[O-][N+](=O)[N-]C#N,298.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+](=O)[N-]C#N
529,CCCC[N+](C)(C)N,[O-][N+](=O)[N-]C#N,282.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-][N+](=O)[N-]C#N
530,[NH3+]CCO,C[C@H](O)C([O-])=O,214.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
531,OCC[NH+](CCO)CCO,C[C@H](O)C([O-])=O,218.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
532,[NH3+]CCOCCO,C[C@H](O)C([O-])=O,217.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
533,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C,C[C@H](O)C([O-])=O,312.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
534,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,C[C@H](O)C([O-])=O,321.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
535,CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,C[C@H](O)C([O-])=O,331.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
536,COC(=O)[C@@H](C)[NH3+],C[C@H](O)C([O-])=O,311.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
537,CCOC(=O)[C@@H](C)[NH3+],C[C@H](O)C([O-])=O,348.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@H](O)C([O-])=O
538,C[N+](C)(C)CCO,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,303.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
539,CC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,428.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
540,CCCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,371.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
541,CCCCn1cc[n+](C)c1,[I-],201.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
542,Cn1c[n+](CCC(F)(F)F)cn1,[I-],371.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
543,CCCCn1c[n+](CCC(F)(F)F)cn1,[I-],396.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
544,CCCCCCCn1c[n+](CCC(F)(F)F)cn1,[I-],447.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
545,CCCCCCCCCCn1c[n+](CCC(F)(F)F)cn1,[I-],465.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
546,CCCCCCCC[n+]1cc(C)cc(C)c1,[I-],355.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
547,CCCCCCCC[n+]1cc(CC)ccc1C,[I-],360.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
548,CCCCCCCCCC[n+]1ccc(cc1)-c1ccncc1,[I-],397.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
549,CCCC[C@H](CC)C[N+](C)(C)C[C@@H](CC)CCCC,[I-],346.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
550,C[N+]1(CC=C)CCCC1,[I-],330.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
551,CCCC[N@+]1(C)CCC[C@@H](C)C1,[I-],417.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
552,CCCCCC[N@+]1(C)CCC[C@@H](C)C1,[I-],396.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
553,CCCC[N+]1(C)CCCCCC1,[I-],360.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
554,CCCCCC[N+]1(C)CCCCCC1,[I-],413.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
555,COCC[N+]1(C)CCCCCC1,[I-],356.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
556,COCCOCC[N+]1(C)CCCCCC1,[I-],344.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[I-]
557,Cn1cc[nH+]c1,OS([O-])(=O)=O,294.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
558,CCCCn1cc[n+](C)c1,OS([O-])(=O)=O,301.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
559,Cc1cc[nH+]cc1,OS([O-])(=O)=O,254.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
560,C[NH3+],OS([O-])(=O)=O,356.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
561,CC[NH3+],OS([O-])(=O)=O,317.65,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
562,CCC[NH3+],OS([O-])(=O)=O,307.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
563,CCCC[NH3+],OS([O-])(=O)=O,306.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
564,C[NH2+]C,OS([O-])(=O)=O,282.75,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
565,C[NH+](C)C,OS([O-])(=O)=O,346.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
566,CC[NH2+]CC,OS([O-])(=O)=O,350.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
567,CC[NH+](CC)CC,OS([O-])(=O)=O,357.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
568,CC[NH+](C)C,OS([O-])(=O)=O,276.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
569,CCCC[NH2+]CCCC,OS([O-])(=O)=O,404.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
570,CCCC[NH+](CCCC)CCCC,OS([O-])(=O)=O,359.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
571,OCC[NH+](CCO)CCO,OS([O-])(=O)=O,326.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
572,CC(C)(C)[NH3+],OS([O-])(=O)=O,403.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
573,C1CC[NH2+]C1,OS([O-])(=O)=O,243.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
574,C[NH+]1CCCC1,OS([O-])(=O)=O,307.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OS([O-])(=O)=O
575,C[NH3+],F[H][F-],261.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[H][F-]
576,CC[NH3+],F[H][F-],276.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[H][F-]
577,C[NH2+]C,F[H][F-],250.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[H][F-]
578,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O,273.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O
579,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O,261.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O
580,C[N+](C)(C)CCO,C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O,392.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O
581,C[NH3+],OP(O)([O-])=O,370.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
582,CC[NH3+],OP(O)([O-])=O,394.95,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
583,CCC[NH3+],OP(O)([O-])=O,418.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
584,CCCC[NH3+],OP(O)([O-])=O,386.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
585,C[NH2+]C,OP(O)([O-])=O,390.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
586,CC[NH2+]CC,OP(O)([O-])=O,432.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
587,CCCC[NH2+]CCCC,OP(O)([O-])=O,371.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
588,COCC[NH3+],OP(O)([O-])=O,363.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OP(O)([O-])=O
589,[NH3+]CCO,OCC([O-])=O,379.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.OCC([O-])=O
590,CCCC[N+](CCCC)(CCCC)CCCC,NCC([O-])=O,289.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.NCC([O-])=O
